VendorID,lpep_pickup_datetime,lpep_dropoff_datetime,store_and_fwd_flag,RatecodeID,PULocationID,DOLocationID,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,ehail_fee,improvement_surcharge,total_amount,payment_type,trip_type,congestion_surcharge
2,2019-11-01 00:20:26,2019-11-01 00:27:25,N,1,130,215,1,1.85,8,0.5,0.5,1.86,0,,0.3,11.16,1,1,0
2,2019-11-01 00:31:15,2019-11-01 00:38:26,N,1,82,226,1,1.23,7,0.5,0.5,0,0,,0.3,8.3,2,1,0
2,2019-11-01 00:27:30,2019-11-01 00:28:19,N,5,218,218,1,.00,13,0,0,0.01,0,,0,13.01,1,2,0
2,2019-11-01 00:41:01,2019-11-01 00:44:48,N,1,7,7,1,.81,5,0.5,0.5,0,0,,0.3,6.3,2,1,0
2,2019-11-01 00:05:00,2019-11-01 00:24:49,N,1,7,229,5,3.15,15,0.5,0.5,0,0,,0.3,19.05,2,1,2.75
2,2019-11-01 00:06:36,2019-11-01 00:29:40,N,1,129,82,1,3.06,13.5,0.5,0.5,0,0,,0.3,14.8,2,1,0
2,2019-11-01 00:58:27,2019-11-01 01:04:27,N,1,129,129,1,.85,6,0.5,0.5,0,0,,0.3,7.3,2,1,0
2,2019-11-01 00:05:27,2019-11-01 00:07:43,N,1,255,256,1,.48,3.5,0.5,0.5,0.96,0,,0.3,5.76,1,1,0
2,2019-11-01 00:13:38,2019-11-01 00:20:04,N,1,255,80,1,1.12,6.5,0.5,0.5,1.56,0,,0.3,9.36,1,1,0
2,2019-11-01 00:52:46,2019-11-01 01:02:32,N,1,112,256,1,1.48,8.5,0.5,0.5,1.96,0,,0.3,11.76,1,1,0
2,2019-11-01 00:12:32,2019-11-01 00:54:55,N,1,7,227,1,13.34,43.5,0.5,0.5,8.96,0,,0.3,53.76,1,1,0
2,2019-11-01 00:23:21,2019-11-01 00:51:56,N,1,130,49,1,14.85,41,0.5,0.5,8.46,0,,0.3,50.76,1,1,0
2,2019-11-01 00:20:14,2019-11-01 00:26:40,N,1,41,152,5,1.10,6.5,0.5,0.5,0,0,,0.3,7.8,2,1,0
2,2019-11-01 00:06:35,2019-11-01 00:11:09,N,1,223,7,1,.53,5,0.5,0.5,1.26,0,,0.3,7.56,1,1,0
2,2019-11-01 00:44:52,2019-11-01 00:56:10,N,1,42,213,1,5.45,16.5,0.5,0.5,0,0,,0.3,17.8,2,1,0
2,2019-11-01 00:23:13,2019-11-01 00:42:03,N,1,25,228,1,3.57,16,0.5,0.5,0,0,,0.3,17.3,2,1,0
2,2019-11-01 00:16:01,2019-11-01 00:22:30,N,1,42,244,1,1.43,7,0.5,0.5,0,0,,0.3,8.3,2,1,0
2,2019-11-01 00:28:10,2019-11-01 00:30:26,N,1,116,116,1,.43,4,0.5,0.5,0,0,,0.3,5.3,2,1,0
2,2019-11-01 00:28:08,2019-11-01 00:35:08,N,1,25,33,1,1.32,7,0.5,0.5,0,0,,0.3,8.3,2,1,0
2,2019-11-01 00:38:32,2019-11-01 01:05:02,N,1,52,72,1,6.16,21,0.5,0.5,0,0,,0.3,22.3,2,1,0
2,2019-11-01 00:03:28,2019-11-01 00:28:30,N,1,255,37,1,3.08,16.5,0.5,0.5,3,0,,0.3,20.8,1,1,0
2,2019-11-01 00:30:27,2019-11-01 00:51:55,N,1,37,189,1,3.50,15.5,0.5,0.5,0,0,,0.3,16.8,2,1,0
2,2019-11-01 00:19:10,2019-11-01 00:26:27,N,1,244,166,2,1.78,8,0.5,0.5,1.86,0,,0.3,11.16,1,1,0
1,2019-12-01 00:09:45,2019-12-01 00:10:59,N,1,145,145,1,.00,3,0.5,0.5,0,0,,0.3,4.3,2,1,0
2,2019-12-01 00:26:05,2019-12-01 00:31:30,N,1,24,41,1,.67,5.5,0.5,0.5,2.04,0,,0.3,8.84,1,1,0
2,2019-12-01 00:56:36,2019-12-01 00:59:38,N,1,74,41,1,.61,4.5,0.5,0.5,0,0,,0.3,5.8,2,1,0
2,2019-12-01 00:26:20,2019-12-01 00:40:19,N,1,255,157,1,3.90,14,0.5,0.5,0,0,,0.3,15.3,2,1,0
2,2019-12-01 00:56:36,2019-12-01 00:59:56,N,1,80,255,1,.50,4.5,0.5,0.5,0,0,,0.3,5.8,2,1,0
1,2019-12-01 00:14:28,2019-12-01 00:19:39,N,1,21,123,1,1.10,6,0.5,0.5,0,0,,0.3,7.3,2,1,0
1,2019-12-01 00:45:54,2019-12-01 00:52:46,N,1,181,228,1,1.50,7.5,0.5,0.5,0,0,,0.3,8.8,2,1,0
2,2019-12-01 00:25:35,2019-12-01 01:04:08,N,1,7,53,1,7.42,30,0.5,0.5,0,0,,0.3,31.3,2,1,0
1,2019-12-01 00:43:12,2019-12-01 00:56:44,N,1,75,223,1,5.30,16.5,0.5,0.5,0,6.12,,0.3,23.92,2,1,0
2,2019-12-01 00:56:08,2019-12-01 01:05:11,N,1,112,232,1,2.64,10,0.5,0.5,2.81,0,,0.3,16.86,1,1,2.75
2,2019-12-01 00:10:32,2019-12-01 00:34:48,N,1,97,227,5,3.85,18,0.5,0.5,2.9,0,,0.3,22.2,1,1,0
2,2019-12-01 00:16:41,2019-12-01 00:20:42,N,1,129,260,1,.68,4.5,0.5,0.5,0,0,,0.3,5.8,2,1,0
2,2019-12-01 00:04:57,2019-12-01 00:06:22,N,1,7,7,1,.04,3,0.5,0.5,0,0,,0.3,4.3,2,1,0
2,2019-12-01 00:32:08,2019-12-01 00:44:06,N,1,223,129,1,2.97,11.5,0.5,0.5,1,0,,0.3,13.8,1,1,0
2,2019-12-01 00:13:31,2019-12-01 00:22:38,N,1,223,7,1,1.60,8,0.5,0.5,2.32,0,,0.3,11.62,1,1,0
2,2019-12-01 00:09:15,2019-12-01 00:14:28,N,1,255,255,1,.63,5,0.5,0.5,1.26,0,,0.3,7.56,1,1,0
2,2019-12-01 00:12:29,2019-12-01 00:27:39,N,1,75,116,1,3.66,13.5,0.5,0.5,2.96,0,,0.3,17.76,1,1,0
1,2019-12-01 00:30:08,2019-12-01 00:33:24,N,1,42,42,1,.50,4.5,0.5,0.5,0,0,,0.3,5.8,2,1,0
1,2019-12-01 00:43:11,2019-12-01 00:51:47,N,1,42,152,1,1.60,8,0.5,0.5,0,0,,0.3,9.3,2,1,0
1,2019-12-01 00:55:42,2019-12-01 00:57:50,N,1,116,116,1,.30,3.5,0.5,0.5,0,0,,0.3,4.8,2,1,0
2,2019-12-01 00:32:18,2019-12-01 00:33:01,N,5,42,264,1,.00,7,0,0,0,0,,0,7,1,2,0
2,2019-12-01 00:47:58,2019-12-01 00:59:03,N,1,42,43,1,2.44,10.5,0.5,0.5,1,0,,0.3,12.8,1,1,0
2,2019-12-01 00:18:47,2019-12-01 00:31:28,N,1,83,160,1,2.82,11.5,0.5,0.5,3,0,,0.3,15.8,1,1,0
1,2019-12-01 00:26:26,2019-12-01 00:45:41,N,1,65,188,1,3.50,15.5,0.5,0.5,0,0,,0.3,16.8,2,1,0
2,2019-12-01 00:58:22,2019-12-01 01:03:44,N,1,7,223,1,1.32,6.5,0.5,0.5,2.34,0,,0.3,10.14,1,1,0
2,2019-12-01 00:10:36,2019-12-01 00:19:25,N,1,260,82,1,1.09,7,0.5,0.5,0,0,,0.3,8.3,2,1,0
2,2019-12-01 00:37:31,2019-12-01 01:01:51,N,1,260,223,1,4.03,17.5,0.5,0.5,3.76,0,,0.3,22.56,1,1,0
2,2019-12-01 00:18:19,2019-12-01 00:34:26,N,1,41,159,1,3.14,13.5,0.5,0.5,0,0,,0.3,14.8,2,1,0
2,2019-12-01 00:18:57,2019-12-01 00:19:00,N,5,208,264,1,.00,10,0,0,0,0,,0,10,1,2,0
2,2019-12-01 00:23:02,2019-12-01 00:32:27,N,1,83,160,1,1.84,8.5,0.5,0.5,0,0,,0.3,9.8,2,1,0
2,2019-12-01 00:47:41,2019-12-01 00:57:36,N,1,82,70,1,3.55,12.5,0.5,0.5,0,0,,0.3,13.8,2,1,0
2,2019-12-01 00:48:52,2019-12-01 01:05:58,N,1,7,82,1,3.38,14.5,0.5,0.5,0,0,,0.3,15.8,2,1,0
2,2019-12-01 00:08:18,2019-12-01 00:18:40,N,1,85,39,1,2.79,10.5,0.5,0.5,0,0,,0.3,11.8,2,1,0
2,2019-12-01 00:08:38,2019-12-01 00:20:42,N,1,74,116,1,1.98,10,0.5,0.5,2.26,0,,0.3,13.56,1,1,0
2,2019-12-01 00:30:02,2019-12-01 00:39:19,N,1,247,41,1,2.08,9,0.5,0.5,1.85,0,,0.3,12.15,1,1,0
2,2019-12-01 00:16:48,2019-12-01 00:36:36,N,1,66,164,1,6.10,21,0.5,0.5,5.01,0,,0.3,30.06,1,1,2.75
2,2019-12-01 00:07:40,2019-12-01 00:34:34,N,1,181,224,1,7.15,25,0.5,0.5,2.9,0,,0.3,31.95,1,1,2.75
2,2019-12-01 00:06:00,2019-12-01 00:14:06,N,1,130,135,1,2.67,10,0.5,0.5,0,0,,0.3,11.3,2,1,0
2,2019-12-01 00:29:19,2019-12-01 00:40:13,N,1,255,17,1,2.29,9.5,0.5,0.5,2.16,0,,0.3,12.96,1,1,0
2,2019-12-01 00:49:07,2019-12-01 01:01:06,N,1,65,61,1,2.12,10,0.5,0.5,0,0,,0.3,11.3,2,1,0
2,2019-11-30 23:52:27,2019-12-01 00:00:49,N,1,247,42,1,1.62,8,0.5,0.5,0,0,,0.3,9.3,1,1,0
2,2019-12-01 00:06:01,2019-12-01 00:08:45,N,1,166,41,1,.31,4,0.5,0.5,1.06,0,,0.3,6.36,1,1,0
2,2019-12-01 00:12:16,2019-12-01 00:18:08,N,1,41,42,1,1.21,6.5,0.5,0.5,0,0,,0.3,7.8,1,1,0
2,2019-12-01 00:12:47,2019-12-01 00:24:39,N,1,92,95,1,4.62,15.5,0.5,0.5,0,0,,0.3,16.8,2,1,0
2,2019-12-01 00:04:18,2019-12-01 00:21:10,N,1,256,148,5,3.55,14.5,0.5,0.5,0,0,,0.3,18.55,2,1,2.75
2,2019-12-01 00:28:51,2019-12-01 00:34:42,N,1,256,232,5,1.85,8,0.5,0.5,0,0,,0.3,12.05,2,1,2.75
2,2019-12-01 00:22:43,2019-12-01 00:39:12,N,1,112,4,1,4.40,16.5,0.5,0.5,5.14,0,,0.3,25.69,1,1,2.75
2,2019-12-01 00:31:05,2019-12-01 00:37:51,N,1,82,82,1,1.43,7,0.5,0.5,0,0,,0.3,8.3,2,1,0
2,2019-12-01 00:04:55,2019-12-01 00:12:08,N,1,244,243,1,1.97,8.5,0.5,0.5,0,0,,0.3,9.8,2,1,0
2,2019-12-01 00:50:32,2019-12-01 01:00:52,N,1,247,152,1,2.47,10,0.5,0.5,0,0,,0.3,11.3,2,1,0
2,2019-12-01 00:19:57,2019-12-01 00:30:46,N,1,83,160,1,2.71,11,0.5,0.5,2.46,0,,0.3,14.76,1,1,0
2,2019-12-01 00:50:53,2019-12-01 01:04:33,N,1,82,160,1,3.77,13.5,0.5,0.5,2.96,0,,0.3,17.76,1,1,0
1,2019-12-01 00:19:24,2019-12-01 00:39:10,N,1,112,36,1,3.80,16,0.5,0.5,0,0,,0.3,17.3,2,1,0
2,2019-12-01 00:20:33,2019-12-01 00:26:22,N,1,7,7,1,1.10,6,0.5,0.5,0,0,,0.3,7.3,2,1,0
2,2019-12-01 00:35:53,2019-12-01 00:45:55,N,1,179,226,1,2.30,9.5,0.5,0.5,0,0,,0.3,10.8,2,1,0
